depth,tropismN,tropismS,rRLD,An,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,rlc
-40.0,1.0,0.025,1.271910093270511,0.361362309796003,0.8527103741150224,0.7776677138088726,0.7916304313000344,1.5159707817424326,1.051384001680417,1.2141061030358833,1.2907340941335244,1.3503441595092802,0.0037379586145712,0.0035436084771168024,0.0035693910999605675,0.007236666884597082,0.004906294848551093,0.0057708364351054114,4.088541666666667
-60.0,1.0,0.025,0.8223773376391657,0.40253362171639195,0.35186123067277447,0.39152507897156175,0.4414664415808555,0.9801793554624754,0.9961835291802708,0.9651392632477814,1.005971814232935,1.0644947229789314,0.0017854150573932883,0.0016670864047273373,0.0019379696622423017,0.004750202445092135,0.004786204297842419,0.004676419583846981,2.25390625
-80.0,1.0,0.025,0.40583208431888296,0.44956827004600247,0.3732106579190487,0.296143706656241,0.29817919056343173,0.48370524408615584,0.4434040388434993,0.46110623502667525,0.40921367838222417,0.6002741818856462,0.001591789675994266,0.001213998986048071,0.0012484764052986957,0.002418969190566192,0.002268238973838814,0.0023200345847279413,1.5208333333333335
-120.0,1.0,0.025,0.012010728145053261,0.49911101900769184,0.007237121941833458,0.008734777094971504,0.012632228493954298,0.014315408794762787,0.01656469422417364,0.01588993619102766,0.006026887060456472,0.027685545388304908,3.94404914569996e-05,4.4212641646337675e-05,7.271285162685156e-05,7.917975423889395e-05,7.958773168335337e-05,9.079112273858018e-05,0.0703125
-10.0,1.0,0.025,3.1941237167101972,0.2442697239819612,2.930234013541411,3.03975944447298,3.1707830122083527,3.8036931777654077,3.733249734110852,3.3174414917710324,3.4462094955131737,3.826046516820587,0.014021871980177287,0.01438310361799483,0.014882246779596856,0.01775272230202626,0.01739401815030539,0.01544529689165494,15.989583333333332
-20.0,1.0,0.025,1.9979812985281675,0.3134217304335288,1.7163666143354388,1.711793482031521,1.752383138456052,2.379277857885172,1.9312121562818396,1.9340040292713523,2.1266707824483166,2.0876595133177345,0.007847588057500706,0.0079569242702047,0.008025407136640496,0.011258972034733352,0.009127373291289263,0.00911291981170468,8.915364583333332
-40.0,1.0,0.025,1.2713782710217207,0.3609471379718606,0.7180984876081775,0.7171380992171719,0.7599911704713463,1.5140092509708079,1.4868863538945496,1.424724233989425,1.5500330961784055,1.6273932373841877,0.003017932136741035,0.003058925198317614,0.0032652372552726718,0.007224996116764247,0.0070361331197403365,0.006734944626658113,3.9244791666666665
-60.0,1.0,0.025,0.8351752155620935,0.40059046751864374,0.4260305224715683,0.3687925424948778,0.4101658421167429,0.9945608096057712,0.9013497306080236,0.9610395761514535,1.0189615385911275,1.1255325303910235,0.0018091255298141185,0.0017349135085620638,0.001884734026759564,0.004820691993496503,0.004302907867492188,0.004579642430722556,2.131510416666667
-80.0,1.0,0.025,0.40973915007442924,0.44876528118427583,0.335240673394084,0.2563078420490494,0.27902282452739735,0.4879341403240041,0.4260737640205167,0.46429869942457025,0.45468992060739666,0.5380320698062954,0.00157045409288432,0.0012887205814063282,0.0013420884383092994,0.0024439828755177463,0.00224180189833638,0.002353083142801336,1.4583333333333333
-120.0,1.0,0.025,0.011907022089751725,0.499033605901795,0.0298717807277037,0.009694918418366411,0.0071889391368429425,0.014179368962244823,0.0237669721378378,0.02203949646584228,5.837113204346112e-05,0.04407899293168456,0.00012241600308158078,3.286031894464028e-05,3.0409282157020702e-05,7.718788021173093e-05,0.00012218990399432932,0.00011476178477099762,0.04036458333333333
