depth,tropismN,tropismS,rRLD,An,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,rlc
-120.0,1.0,0.025,0.07982500193529157,0.49342573789018485,0.007937633991241264,0.006277045607566871,0.007110278929979027,0.011509132759321925,0.0,0.00013226049540881682,0.00026452099081763364,0.0,1.0392692096063214e-05,0.00013489633223959507,0.00011674417322035426,0.0003144942985507018,0.0,1.2553367352704354e-07,0.040625
-10.0,1.0,0.025,4.033212767119528,0.2226154700888907,0.5361460999107867,0.6269075963033126,0.629315118038938,0.5832987563363975,0.707230263111656,0.720666386020862,0.13934887126218615,1.3019839007795382,0.009518575628079024,0.01235959216808212,0.010987598896982798,0.011447450651437723,0.012895959856200997,0.012719181204324616,3.15375
-20.0,1.0,0.025,2.8209567185074738,0.2963353392891063,0.3699860522453531,0.42778561761669254,0.3916667053084587,0.40797761997549725,0.2506269656942393,0.24247826023642308,0.3185375101785421,0.16641901029430414,0.007662832016332222,0.007535319928158503,0.006255183002749265,0.008085005715691996,0.00560110445713545,0.005025464489320829,1.948125
-40.0,1.0,0.025,0.9701137042316885,0.4257082732432471,0.09167233909575871,0.17217534414842145,0.11523334970575441,0.14030157838347182,0.08029688207780367,0.1687329352135813,0.2710239726811995,0.06644189774596317,0.0007440553237261303,0.004965544708506704,0.002599976397176173,0.0038958751371711946,0.003144071424720321,0.004830403561697582,0.563125
-60.0,1.0,0.025,0.36939314725271916,0.47020939523124733,0.05379475279784335,0.03942456884258776,0.04324803737194949,0.05342305894404437,0.0017893051728102407,0.013329497299773325,0.023963488489895178,0.002695506109651489,0.000855246714507994,0.0008961307816999078,0.0006831034568685718,0.0013954791883033161,1.4519749893936446e-06,0.00021163519617403988,0.210625
-80.0,1.0,0.025,0.28887263151605647,0.47598128276337986,0.0013680178136869087,0.020163611252918826,0.015954854347648584,0.041777871992426066,0.005499107819847842,0.045503724211901624,0.05771828297147718,0.03328916545232615,6.727787489612272e-07,0.000587079401756505,0.0005279209770947718,0.0011264664379894188,7.091890787956037e-06,0.0017551582165240354,0.080625
-120.0,1.0,0.025,0.08147551551430897,0.49324547764006665,0.030230510593736704,0.022896210694088488,0.01966668939057474,0.011783302695757546,0.008486790357849168,0.0046264005347756015,0.0,0.009252801069551203,3.2518720626058496e-05,0.0006090507710594372,0.0003079758429738854,0.0003130722976086618,1.0096824603755442e-05,5.016296133811199e-05,0.091875
-10.0,1.0,0.025,4.017555502112624,0.22777659065220576,0.5350033661902142,0.5744871172873875,0.5726477802538695,0.5819265872241285,0.8747427653688601,0.6945036852713244,0.2687239617372212,1.120283408805427,0.007860368273578042,0.010887938456776238,0.008054072826979172,0.011365925175601659,0.016044623518733092,0.013571378034709307,2.8606249999999998
-20.0,1.0,0.025,2.802071712839347,0.2996762348515802,0.3574440273978025,0.4415614823149342,0.38506374229834034,0.4058687000471857,0.4081678048113411,0.27111852538856906,0.4425419629180495,0.09969508785908823,0.0019899730635078152,0.006825115816405551,0.004906669689799676,0.007933366544182014,0.007368641159693486,0.005013419634563337,1.9075000000000002
-40.0,1.0,0.025,0.9748007564222545,0.4238595193948805,0.12565933662827505,0.11213569132351091,0.10214490809879234,0.14119592799900527,0.1530218167643584,0.13334578885749304,0.1541104859556361,0.11258109175934974,0.00047959964453508165,0.0011094152745312821,0.0011752991035657938,0.003961801255065609,0.0027013286870932415,0.0029841060461949774,0.515625
-60.0,1.0,0.025,0.3815172853151605,0.4694602412755077,0.0008848965167999794,0.022144570957201314,0.027284020912727736,0.05526122830007432,0.05619617127321802,0.06344740597383448,0.07961078467959096,0.04728402726807812,4.1041417430688923e-07,0.00038443289817135487,0.00042278321156396603,0.0014172848142750979,0.0015494437546106177,0.0019195421170512305,0.1325
-80.0,1.0,0.025,0.30356903961212145,0.47573887619011407,0.03223284020015772,0.02729501525623811,0.027285811927022962,0.04397074168993918,0.04834172185903469,0.03931981863901609,0.05847085271761769,0.020168784560414436,0.0008174378878816662,0.0007061686660032381,0.0004738924161605118,0.0011680919434153038,0.001043640866484646,0.0009780241644265913,0.135
-120.0,1.0,0.025,0.0821506728936218,0.4933668813909421,0.017115201412947968,0.008844933962899756,0.012467920020397172,0.011899191110119707,0.004620373864506511,0.0023101869322532556,0.0,0.004620373864506511,2.559518130014192e-05,9.091862952619927e-06,1.6542533985855047e-05,0.0003292168774164186,4.798703416053918e-06,2.399351708026959e-06,0.05875
-10.0,1.0,0.025,4.0492585472798535,0.22418763982970225,0.7082599410533467,0.6745468808388455,0.6671652661787542,0.5846296582393811,0.5508629186960845,0.6961752561430649,0.15359956577371775,1.2387509465124136,0.01407529499867512,0.013535505722020941,0.010479763286833966,0.011597037177555228,0.009206327904246742,0.012958627451619176,3.34625
-20.0,1.0,0.025,2.785471630533173,0.3001529691783561,0.49671655236010304,0.3661373080172101,0.38613696436256917,0.4021648181709829,0.2198374707108195,0.3928343855152012,0.40564596545991716,0.38002280557048496,0.012299098748674771,0.007811215245515165,0.007663725142159556,0.00797756558335474,0.0033114752636448407,0.0075541973214490995,1.94875
