depth,tropismN,tropismS,rRLD,An,CV,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,prcd_stand,prcd_highr,prcd_cont
-120.0,1.0,0.025,0.07793948501192995,0.49430469412044586,1.28119368881145,0.018975627883634473,0.0,0.009434342620762396,0.012521778872025914,0.03103647746894803,0.022055155410186184,0.0,0.04411031082037237,0.0004533365763676392,0.0,0.0002630378058656661,0.0003519070425246236,3.6401838976874396e-05,2.6058650980498263e-05,0.0004533365763676392,0.0,0.050555555555555555
-10.0,1.0,0.025,3.996055529111893,0.22225197236764996,0.6903126023359729,0.7644219599939033,0.629614704156763,0.6811060834653622,0.6429638400059496,0.8406013763064587,0.7600654766542477,0.08997722404010841,1.4301537292683875,0.010616057243150902,0.010943604473732962,0.011826782725095384,0.012702291441020272,0.014770932458115976,0.01390759570335038,0.010616057243150902,0.01472222222222222,3.392777777777778
-20.0,1.0,0.025,2.7951077266858264,0.29763924993164476,0.2869299460829162,0.4048631884806819,0.33952312360556236,0.40270878720176406,0.4497317877811446,0.25234333713351464,0.28156535982971564,0.14073659632036833,0.4223941233390628,0.007091425759903824,0.003923045950891747,0.006272622515784068,0.008850233409411446,0.00489118629193718,0.0058229063962636565,0.007091425759903824,0.007750000000000002,2.0055555555555555
-40.0,1.0,0.025,0.9789403718167781,0.4227168761448631,0.30744738276677136,0.10972115098176072,0.11224217248136421,0.10441626769954704,0.15751113967629335,0.21243415823851364,0.16413325824085315,0.20939644144547254,0.11887007503623385,0.0024134963937299013,0.002265538083563692,0.0022628130265617266,0.004368953881332569,0.004350064758947685,0.003403997957308153,0.0024134963937299013,0.002611111111111111,0.5211111111111111
-60.0,1.0,0.025,0.3713486290183488,0.4696053626784212,0.6088459800280475,0.05011279036940154,0.01094737842513384,0.02626187740470714,0.05974985551505752,0.04649487735586943,0.07041091002838606,0.008921016914009516,0.1319008031427626,5.283469475141801e-05,1.263739213862647e-05,0.0002584483192180331,0.0016072383938450997,0.0010175243355500015,0.001937195427206482,5.283469475141801e-05,0.00025,0.1338888888888889
-80.0,1.0,0.025,0.2959407662811658,0.4758445172573978,0.7088982800944924,0.04216637280049026,0.017110207345989798,0.026341575209365888,0.047616758605136394,0.049273186562921484,0.032658166119736896,0.033575732941452045,0.03174059929802177,4.370269827052316e-05,6.808567100926067e-05,0.00014277688263268187,0.0012740121922440307,0.001121034356510062,0.0008680771334179842,4.370269827052316e-05,0.00043055555555555555,0.13333333333333333
-120.0,1.0,0.025,0.08450709824428854,0.49355190794589165,1.1437097302554273,0.022187838248520254,0.0,0.0075008360357968805,0.013597160499664912,0.01564887187883875,0.01280350990006046,0.0,0.02560701980012092,0.0007656849162855847,0.0,0.0002666732198932396,0.0003913464599021279,1.787224252803699e-05,1.4783205709671559e-05,0.0007656849162855847,0.0,0.04
-10.0,1.0,0.025,3.977654682508856,0.22374638327287447,0.7045044883047754,0.8606737854081239,0.7962067982449943,0.7545620839204487,0.6418945675609621,1.1157810291405663,0.9515084037457949,0.11835799093508924,1.784658816556502,0.012877796398823907,0.01587928580406802,0.015474705513348196,0.012545580602964802,0.02149522511887836,0.018564891914869562,0.012877796398823907,0.01876388888888889,3.771111111111111
-20.0,1.0,0.025,2.8009284509860204,0.29608645846076176,0.3005763639045048,0.5136652106994026,0.429856714074897,0.43743692787275773,0.45200021126038614,0.5523099702595171,0.4207818907938145,0.18304816461010132,0.6585156169775273,0.009040367289971863,0.006434925795915506,0.006699765998060794,0.008819920995778979,0.010265050971715426,0.008566480804269576,0.009040367289971863,0.010180555555555556,2.1744444444444446
-40.0,1.0,0.025,0.982532371633188,0.4224790326708878,0.3413721915009564,0.16083390186172064,0.1298036857470577,0.11455760263964831,0.15855629564262144,0.1532358027899214,0.15906804563691337,0.1807746486497594,0.13736144262406746,0.004652340465027967,0.0008846187362075595,0.0011842125064056408,0.004404613578066921,0.004595628923796543,0.00462366314382534,0.004652340465027967,0.0030972222222222226,0.5661111111111111
-60.0,1.0,0.025,0.36998458822371894,0.469726374314747,0.5908655156855374,0.011685563784746982,0.027720090886850613,0.02404928256720678,0.059706313448076934,0.024475983901459664,0.0486568021526228,0.03515441239977957,0.062159191905466024,1.3760285828018398e-05,0.0007165953865027535,0.00043266900402328914,0.0015916342552357056,3.0344946922345317e-05,0.0006107077155055445,1.3760285828018398e-05,0.000625,0.12166666666666667
-80.0,1.0,0.025,0.2895590059203983,0.47652573707394524,0.6774923797724177,0.056506739447618706,0.014131843594338606,0.030707258566362423,0.04672762412131343,0.037792673316994346,0.07929970264824245,0.03159745383127305,0.12700195146521173,0.0012452334745699568,1.9031562041579315e-05,0.0005545147868680802,0.0012606235258303205,0.0005265305422882936,0.00194806752514061,0.0012452334745699568,0.000375,0.15055555555555555
-120.0,1.0,0.025,0.080435718439238,0.49391524761245914,1.1556203981657716,0.020929276459053275,0.0,0.012191738517761314,0.012980325047081314,0.005444114944471758,0.0165362756094961,0.012827740787342789,0.020244810431649402,0.0004588174850300799,0.0,6.890960290018694e-05,0.0003543077589643364,6.464737257689952e-06,0.0003604256070461559,0.0004588174850300799,0.0,0.058333333333333334
-10.0,1.0,0.025,4.047621822772066,0.21931816503662477,0.6724175231878592,0.9047656486008794,0.7108767877725084,0.769825296903659,0.6516154110107985,0.9704815265786186,1.023958789711061,0.08625656656793639,1.9616610128541843,0.023767478657609677,0.013113698283589525,0.015889463346184723,0.012795483546146518,0.018244168501852485,0.01920735823040221,0.023767478657609677,0.01676388888888889,3.835
